Nazwa pliku: Data/burma14.tsp.txt
Powtórzenia algorytmu: 10
Optymalny koszt: 3323
Otrzymany koszt: ;Wspó³czynnik b³êdu[j]: ;Wspó³czynnik b³êdu[%]: ;Czas wykonywania[ms] ;Rozwi¹zania dla alpha = 1
Rozwi¹zania dla beta = 5
3371 ; 48 ; 1.44448 ; 155.073 ; 
3371 ; 48 ; 1.44448 ; 126.76 ; 
3346 ; 23 ; 0.692146 ; 115.418 ; 
3346 ; 23 ; 0.692146 ; 114.21 ; 
3346 ; 23 ; 0.692146 ; 109.369 ; 
3346 ; 23 ; 0.692146 ; 123.896 ; 
3346 ; 23 ; 0.692146 ; 146.22 ; 
3346 ; 23 ; 0.692146 ; 138.546 ; 
3346 ; 23 ; 0.692146 ; 121.49 ; 
3346 ; 23 ; 0.692146 ; 127.056 ; 
Œredni czas wykonywania algorytmu [ms]:  ; 115.098
Œredni wspó³czynnik b³êdu [j]:  ; 28
Œredni wspó³czynnik b³êdu [%]:  ; 0.842612
Optymalny koszt:  ; 3323

Nazwa pliku: Data/gr17.tsp.txt
Powtórzenia algorytmu: 10
Optymalny koszt: 2085
Otrzymany koszt: ;Wspó³czynnik b³êdu[j]: ;Wspó³czynnik b³êdu[%]: ;Czas wykonywania[ms] ;Rozwi¹zania dla alpha = 1
Rozwi¹zania dla beta = 5
2149 ; 64 ; 3.06954 ; 135.413 ; 
2149 ; 64 ; 3.06954 ; 126.185 ; 
2149 ; 64 ; 3.06954 ; 126.443 ; 
2149 ; 64 ; 3.06954 ; 130.123 ; 
2149 ; 64 ; 3.06954 ; 122.297 ; 
2149 ; 64 ; 3.06954 ; 123.614 ; 
2149 ; 64 ; 3.06954 ; 121.718 ; 
2097 ; 12 ; 0.57554 ; 123.336 ; 
2097 ; 12 ; 0.57554 ; 124.933 ; 
2097 ; 12 ; 0.57554 ; 120.727 ; 
Œredni czas wykonywania algorytmu [ms]:  ; 113.406
Œredni wspó³czynnik b³êdu [j]:  ; 48.4
Œredni wspó³czynnik b³êdu [%]:  ; 2.32134
Optymalny koszt:  ; 2085

Nazwa pliku: Data/gr21.tsp.txt
Powtórzenia algorytmu: 10
Optymalny koszt: 2707
Otrzymany koszt: ;Wspó³czynnik b³êdu[j]: ;Wspó³czynnik b³êdu[%]: ;Czas wykonywania[ms] ;Rozwi¹zania dla alpha = 1
Rozwi¹zania dla beta = 5
2758 ; 51 ; 1.884 ; 173.682 ; 
2758 ; 51 ; 1.884 ; 175.385 ; 
2758 ; 51 ; 1.884 ; 183.659 ; 
2758 ; 51 ; 1.884 ; 187.15 ; 
2832 ; 125 ; 4.61766 ; 201.121 ; 
2832 ; 125 ; 4.61766 ; 192.356 ; 
2832 ; 125 ; 4.61766 ; 183.462 ; 
2832 ; 125 ; 4.61766 ; 177.861 ; 
2832 ; 125 ; 4.61766 ; 177.446 ; 
2758 ; 51 ; 1.884 ; 181.851 ; 
Œredni czas wykonywania algorytmu [ms]:  ; 165.212
Œredni wspó³czynnik b³êdu [j]:  ; 88
Œredni wspó³czynnik b³êdu [%]:  ; 3.25083
Optymalny koszt:  ; 2707

Nazwa pliku: Data/gr24.tsp.txt
Powtórzenia algorytmu: 10
Optymalny koszt: 1272
Otrzymany koszt: ;Wspó³czynnik b³êdu[j]: ;Wspó³czynnik b³êdu[%]: ;Czas wykonywania[ms] ;Rozwi¹zania dla alpha = 1
Rozwi¹zania dla beta = 5
1319 ; 47 ; 3.69497 ; 253.791 ; 
1319 ; 47 ; 3.69497 ; 244.953 ; 
1319 ; 47 ; 3.69497 ; 237.928 ; 
